hotel,price,score,avg_review,reviews_count,image_links,hotel_url,popular_facilities,city,country,description
Bohemian Boutique Suites,US$54,"8,7",Fabuloso,223,https://cf.bstatic.com/xdata/images/hotel/max1024x768/363927285.webp?k=1805d948ec0c70107b6412417204eebecde5c21d802543af298b895e476b2d7d&o=,https://www.booking.com/hotel/al/central-lungomare-duplex-suites-imperial.es.html?aid=2410095,"Zona de estar, Ducha, Servicio de limpieza en seco, Ruso, Desayuno, TV de pantalla plana, Terraza, Perchero, Jardín, Peluquería / salón de belleza, Español, Seguridad 24 horas, Cámaras de seguridad en las zonas comunitarias, Papel higiénico, Bañera o ducha, Alquiler de coches, Entrada privada, Suelo de madera o parquet, Escritorio, Tetera / cafetera, Secador de pelo, Hipoalergénico, Pista de tenis, Servicio de lavandería, Plancha para ropa, Registro de entrada / salida privado, Prohibido fumar en todo el alojamiento, Calefacción, TV, Artículos de aseo gratis, Aire acondicionado, Proporciona factura, Extintores, Zona de comedor, Nevera, Utensilios de planchado, Servicio de entrega de comestibles, Servicio de planchado, Habitaciones insonorizadas, Libros, DVD o música para niños, Francés, Italiano, Parking en la calle, Alquiler de bicicletas, Bar, Mesa de comedor, Detectores de humo, Baño privado, Almuerzos para llevar, Habitaciones familiares, Toallas, Albornoz, Inglés, Discoteca / DJ, Traslado aeropuerto, Insonorización, Vistas, Terraza / solárium, Armario, Habitaciones sin humo, Menús para dietas especiales (bajo petición), Wifi rápida gratis (57 Mbps), Supermercado pequeño en el alojamiento, Parking gratis, Hervidor eléctrico, Cámaras de seguridad fuera del alojamiento, WC, Minibar, Cambio de moneda, Registro de entrada y salida exprés, Alarma de seguridad",Patos Fshat,Albania,"Bohemian Boutique Suites está en Vlorë y ofrece alojamiento con terraza o balcón, wifi gratis y TV de pantalla plana, además de jardín y bar.

Todas las unidades tienen aire acondicionado e incluyen tienen con nevera, minibar y zona de comedor. Hay un baño privado con ducha en cada unidad, además de artículos de aseo gratuitos, secador de pelo y albornoces.

Hay servicio de alquiler de bicicletas y servicio de alquiler de coches en el apartamento.

Independence Square está a 4 min a pie del alojamiento, y Kuzum Baba está a 1,2 km. El aeropuerto (Aeropuerto Internacional de Tirana-Madre Teresa) está a 148 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Hotel Fieri,US$60,"8,4",Muy bien,152,https://cf.bstatic.com/xdata/images/hotel/max1024x768/377038421.webp?k=9c50b70dc2a321989b9fdea151be983a5122a1ec074800742c7462fb27c58b94&o=,https://www.booking.com/hotel/al/fieri.es.html?aid=2410095,"Menú para niños, Griego, Papel higiénico, Guardaequipaje, Canales vía satélite, Secador de pelo, Servicio de lavandería, Extintores, Artículos de aseo gratis, Habitaciones insonorizadas, Italiano, Zona de fumadores, Parking en la calle, Detectores de humo, Albornoz, Tendedero, Acceso a pisos superiores en ascensor, Ducha, Cajero automático en el hotel, Escritorio, Registro de entrada / salida privado, Prohibido fumar en todo el alojamiento, Calefacción, WiFi gratis, Buen desayuno, Capilla, Adaptado personas de movilidad reducida, Enchufe cerca de la cama, Almuerzos para llevar, Habitaciones familiares, Teléfono, Discoteca / DJ, Snack-bar, Vistas, Armario, WC, Cambio de moneda, Fax / fotocopiadora, TV de pantalla plana, Recepción 24 horas, Zona TV / salón de uso compartido, Fruta, Bidet, Zapatillas, Servicio de planchado, Desayuno en la habitación, Patio, Servicio de despertador / alarma, Servicio de limpieza diario, Llave de acceso, Baño privado, Toallas, Inglés, Traslado aeropuerto, Insonorización, Parking adaptado para personas de movilidad reducida, Plancha para pantalones, Cámaras de seguridad fuera del alojamiento, Vino / champán, Registro de entrada y salida exprés, Servicio de habitaciones, Servicio de limpieza en seco, Terraza, Vistas al río, Seguridad 24 horas, Cámaras de seguridad en las zonas comunitarias, Bañera o ducha, Entrada privada, Servicio de aparcacoches, Caja fuerte, Plancha para ropa, TV, Vistas a la ciudad, Aire acondicionado, Chimenea, Nevera, Salas de reuniones / banquetes, Bar, Restaurante, Tarjeta de acceso, Toda la unidad accesible en silla de ruedas, Taquillas, Ascensor, Camas extralargas (más de 2 metros), Canales por cable, Habitaciones sin humo, Parking gratis, Centro de negocios, Minibar, Alarma de seguridad, Servicio de despertador",Patos Fshat,Albania,"El Hotel Fieri está situado en el centro de Fier, a pocos pasos de la plaza de la Madre Teresa. Alberga un restaurante a la carta, un bar y un centro de fitness. Ofrece conexión Wi-Fi y aparcamiento gratuitos.

Todas las habitaciones están equipadas con aire acondicionado y muebles y comodidades modernas. TV de pantalla plana, minibar y armario. También incluye baño privado con ducha, bidé y artículos de aseo gratuitos.

El restaurante del hotel sirve especialidades locales tradicionales y cocina italiana. Los huéspedes tienen acceso a un centro de negocios e instalaciones para reuniones. Hay tiendas y servicios de lavandería y planchado disponibles. Hay servicio de habitaciones.

A 7 km del hotel se puede visitar la antigua ciudad de Appolonia. La costa del mar en Vlore se encuentra a 30 minutos en coche, mientras que la ciudad de Berat, protegida por la UNESCO, también está a poca distancia en coche.

Las instituciones gubernamentales y los bancos se encuentran a pocos pasos, así como varias grandes empresas. La estación principal de trenes y autobuses se encuentra a solo 150 metros. El aeropuerto Madre Teresa se halla a 100 km."
Hotel Bar Restaurant Mete,US$14,"8,7",Fabuloso,30,https://cf.bstatic.com/xdata/images/hotel/max1024x768/531332981.webp?k=1d390a5ea94a8069dc0ff7a28732db64bd669fded4e18807ab98fbd76da9ca88&o=,https://www.booking.com/hotel/al/bar-restaurant-mete.es.html?aid=2410095,"Servicio de habitaciones, Ducha, Desayuno, Terraza, Jardín, Menú para niños, Recepción 24 horas, Zona TV / salón de uso compartido, Seguridad 24 horas, Fruta, Cámaras de seguridad en las zonas comunitarias, Guardaequipaje, Alquiler de coches, Servicio de aparcacoches, Servicio de lavandería, Registro de entrada / salida privado, Calefacción, Aire acondicionado, Proporciona factura, WiFi gratis, Barbacoa, Cafetería en el alojamiento, Desayuno en la habitación, Servicio de planchado, Servicio de entrega de comestibles, Zona de fumadores, Italiano, Eventos deportivos en directo (emisión), Salas de reuniones / banquetes, Alquiler de bicicletas, Bar, Servicio de limpieza diario, Restaurante, Detectores de humo, Llave de acceso, Boles para mascotas, Almuerzos para llevar, Tours en bici, Habitaciones familiares, Habitaciones hipoalergénicas, Inglés, Snack-bar, Parking adaptado para personas de movilidad reducida, Albanés, Plancha para pantalones, Menús para dietas especiales (bajo petición), Parking gratis, WC, Música / espectáculos en directo, Tours a pie, Cambio de moneda, Servicio de traslado, Alarma de seguridad",Patos Fshat,Albania,"Hotel Bar Restaurant Mete tiene jardín, salón de uso común, terraza y restaurante en Peshkëpi. El alojamiento dispone de bar y se encuentra a 12 km de Kuzum Baba. El alojamiento dispone de servicio de habitaciones, recepción 24 horas y cambio de moneda.

Hay wifi gratis, y algunas habitaciones también incluyen balcón.

En el alojamiento se puede disfrutar de un desayuno continental, italiano o vegetariano.

Independence Square está a 13 km del alojamiento. El aeropuerto (Aeropuerto internacional de Corfú) está a 138 km."
Artist s Apartment,US$113,"9,5",Excepcional,94,https://cf.bstatic.com/xdata/images/hotel/max1024x768/200916942.webp?k=1084d9a8b33527c81707c5e7fd4d64e5952d69bdc847320a87130c988a3dd7c7&o=,https://www.booking.com/hotel/al/artist-s-apartment.es.html?aid=2410095,"Zona de estar, Ducha, Productos de limpieza, Apartamento privado en edificio, Peluquería / salón de belleza, Balcón, Perchero, Papel higiénico, Bidet, Bañera o ducha, Entrada privada, Vistas a un patio interior, Zapatillas, Tetera / cafetera, Plancha para ropa, Prohibido fumar en todo el alojamiento, Tostadora, Cama plegable, Cocina, Proporciona factura, Aire acondicionado, Zona de comedor, Nevera, Utensilios de planchado, Italiano, Sofá cama, Mosquitera, Parking en la calle, Fogones, Mesa de comedor, Baño privado, Enchufe cerca de la cama, Suelo de baldosa / mármol, Habitaciones familiares, Toallas, Inglés, Lavadora, Ascensor, Utensilios de cocina, Ventilador, Vistas, Albanés, Camas extralargas (más de 2 metros), Armario, Habitaciones sin humo, Sofá, Tendedero, Suelo de moqueta, Parking gratis, Zona de cocina, WC, Horno, Habitaciones comunicadas disponibles, Acceso a pisos superiores en ascensor, Holandés, Registro de entrada y salida exprés, Ropa de cama",Patos Fshat,Albania,"El Artist s Apartment está situado en el centro de Vlorë y ofrece alojamientos con aire acondicionado y balcón. El establecimiento, ubicado en un edificio que data de 2009, se encuentra a 800 metros de la playa y a 1,7 km del centro histórico de la ciudad.

El apartamento cuenta con 2 dormitorios, cocina con nevera y horno y 2 baños con bidet, secador de pelo y lavadora.

Entre los lugares de interés cercanos al apartamento se incluyen la playa Vjetër, la playa Vlore y la playa de Vjeter, así como el puerto y el paseo marítimo Lungomare, con bares y restaurantes."
VILA SHEHAJ Luxury,US$54,"9,2",Fantástico,100,https://cf.bstatic.com/xdata/images/hotel/max1024x768/390138615.webp?k=fd9df5f84a193cab03fc31a8a91ca9198bf67f60ef05a8f6834313b33998a41f&o=,https://www.booking.com/hotel/al/vila-shehaj.es.html?aid=2410095,"Papel higiénico, Secador de pelo, Servicio de lavandería, Secadora de ropa, Extintores, Artículos de aseo gratis, Cocina, Piragüismo, Zona de comedor, Barbacoa, Cafetería en el alojamiento, Servicio de entrega de comestibles, Zona de fumadores, Habitaciones insonorizadas, Italiano, Tendedero, Pesca, Submarinismo, Ciclismo, Zona de estar, Parking en un garaje, Ducha, Tour o clase sobre cultura local, Lavavajillas, Perchero, Balcón, Senderismo, Zona de pícnic, Alemán, Escritorio, Tetera / cafetera, Registro de entrada / salida privado, Prohibido fumar en todo el alojamiento, Calefacción, Cama plegable, Zona de comedor exterior, WiFi gratis, Alquiler de bicicletas, Almuerzos para llevar, Tours en bici, Habitaciones familiares, Lavadora, Ventilador, Vistas, Armario, Vistas al jardín, Hervidor eléctrico, WC, Cambio de moneda, Productos de limpieza, TV de pantalla plana, Recepción 24 horas, Fruta, Vistas a un lugar de interés, Cafetera, Zapatillas, Reloj despertador, Vistas a la montaña, Equitación, Parque acuático, Danés, Servicio de planchado, Patio, Servicio de despertador / alarma, Servicio de limpieza diario, Baño privado, Toallas, Inglés, Traslado aeropuerto, Utensilios de cocina, Insonorización, Parking adaptado para personas de movilidad reducida, Albanés, Plancha para pantalones, Menús para dietas especiales (bajo petición), Cámaras de seguridad fuera del alojamiento, Vino / champán, Registro de entrada y salida exprés, Toda la unidad en la planta baja, Ropa de cama, Apartamento privado en edificio, Servicio de limpieza en seco, Terraza, Jardín, Toallas / sábanas (por un suplemento), Seguridad 24 horas, Cámaras de seguridad en las zonas comunitarias, Bañera o ducha, Alquiler de coches, Entrada privada, Vistas a un patio interior, Caja fuerte, Pista de tenis, Plancha para ropa, TV, Vistas a la ciudad, Aire acondicionado, Proporciona factura, Nevera, Mosquitera, Mesa de comedor, Suelo de baldosa / mármol, Toda la unidad accesible en silla de ruedas, Terraza / solárium, Mobiliario exterior, Habitaciones sin humo, Parking gratis, Zona de cocina, Alarma de seguridad, Servicio de despertador",Patos Fshat,Albania,"VILA SHEHAJ Luxury se encuentra a 18 min a pie de Playa de Vlore y ofrece bicicletas gratis y jardín, así como alojamiento con aire acondicionado, balcón y wifi gratis.

El apartamento ofrece terraza, vistas a la ciudad, zona de estar, TV de pantalla plana, cocina totalmente equipada con nevera y lavavajillas, y baño privado con ducha y artículos de aseo gratuitos. Para mayor comodidad, el alojamiento puede ofrecer toallas y ropa de cama por un suplemento.

En VILA SHEHAJ Luxury, la clientela puede jugar al tenis en el propio alojamiento o practicar ciclismo en los alrededores.

Cerca del alojamiento hay puntos de interés como Playa de Vjetër, Kuzum Baba y Independence Square. El aeropuerto más cercano (Aeropuerto Internacional de Tirana-Madre Teresa) está a 150 km del alojamiento, que ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Hotel Nature,US$43,"8,9",Fabuloso,212,https://cf.bstatic.com/xdata/images/hotel/max1024x768/454132369.webp?k=af0be261d78c41a04338c0f0c3049829918ef0db5fb41208e8b08eac1e79697e&o=,https://www.booking.com/hotel/al/nature.es.html?aid=2410095,"Papel higiénico, Canales vía satélite, Secador de pelo, Servicio de lavandería, Artículos de aseo gratis, Desayuno fantástico, Barbacoa, Zona de comedor, Habitaciones insonorizadas, Utensilios de planchado, Zona de fumadores, Albornoz, Servicio de conserjería, Sofá, Tendedero, Protector de enchufes para niños, Buffet para niños, Zona de estar, Ducha, Perchero, Zona de pícnic, Escritorio, Registro de entrada / salida privado, Prohibido fumar en todo el alojamiento, Barandillas de seguridad para bebés, Calefacción, Zona de comedor exterior, WiFi gratis, Snack-bar, Ventilador, Vistas, Armario, Vistas al jardín, Suelo de moqueta, WC, Productos de limpieza, TV de pantalla plana, Recepción 24 horas, Zona TV / salón de uso compartido, Bidet, Chimenea exterior, Zapatillas, Vistas a la montaña, Servicio de planchado, Desayuno en la habitación, Servicio de limpieza diario, Baño privado, Inglés, Insonorización, Albanés, Menús para dietas especiales (bajo petición), Cámaras de seguridad fuera del alojamiento, Vino / champán, Horno, Registro de entrada y salida exprés, Ropa de cama, Servicio de habitaciones, Vestidor, Terraza, Vistas al río, Jardín, Seguridad 24 horas, Cámaras de seguridad en las zonas comunitarias, Bañera o ducha, Entrada privada, Servicio de aparcacoches, Caja fuerte, Plancha para ropa, Tostadora, TV, Vistas a la ciudad, Aire acondicionado, Proporciona factura, Chimenea, Nevera, Mosquitera, Bar, Mesa de comedor, Restaurante, Suelo de baldosa / mármol, Terraza / solárium, Mobiliario exterior, Camas extralargas (más de 2 metros), Canales por cable, Habitaciones sin humo, Baño adicional, Parking gratis, Tours a pie, Minibar, Radio",Patos Fshat,Albania,"Hotel Nature dispone de jardín, salón de uso común, terraza y restaurante en Kolonjë. Este hotel de 3 estrellas tiene wifi gratis, servicio de habitaciones y recepción 24 horas. Hay bar.

En el hotel, cada habitación tiene aire acondicionado, zona de estar, TV de pantalla plana con canales vía satélite, caja fuerte y baño privado con bidet, artículos de aseo gratuitos y secador de pelo. Las habitaciones incluyen ropa de cama.

El desayuno está disponible todos los días e incluye opciones a la carta, italianas o vegetarianas.

El aeropuerto más cercano (Aeropuerto Internacional de Tirana-Madre Teresa) está a 95 km del alojamiento."
Albes Hotel,US$71,"9,1",Fantástico,298,https://cf.bstatic.com/xdata/images/hotel/max1024x768/124547669.webp?k=b92309905019120522c232a55ad54ccea59bf001ebadf32230866b543e7b6e3f&o=,https://www.booking.com/hotel/al/albes.es.html?aid=2410095,"Estación de carga de vehículos eléctricos, Papel higiénico, Guardaequipaje, Canales vía satélite, Secador de pelo, Servicio de lavandería, Secadora de ropa, Extintores, Artículos de aseo gratis, Adaptado para sillas de ruedas, Cafetería en el alojamiento, Habitaciones insonorizadas, Italiano, Zona de fumadores, Habitaciones hipoalergénicas, Sofá, Tendedero, Zona de estar, Ducha, Perchero, Escritorio, Prohibido fumar en todo el alojamiento, Calefacción, WiFi gratis, Adaptado personas de movilidad reducida, Enchufe cerca de la cama, Aseo adicional, Habitaciones familiares, Teléfono, Vistas, Armario, Vistas al jardín, Suelo de moqueta, Supermercado pequeño en el alojamiento, WC, Cambio de moneda, Fax / fotocopiadora, TV de pantalla plana, Recepción 24 horas, Bidet, Zapatillas, Hipoalergénico, Servicio de planchado, Patio, Servicio de despertador / alarma, Servicio de limpieza diario, Llave de acceso, Baño privado, Toallas, Inglés, Traslado aeropuerto, Insonorización, Parking adaptado para personas de movilidad reducida, Cámaras de seguridad fuera del alojamiento, Ropa de cama, Toda la unidad en la planta baja, Vestidor, Servicio de limpieza en seco, Seguridad 24 horas, Acceso a pisos superiores solo mediante escaleras, Cámaras de seguridad en las zonas comunitarias, Desayuno fabuloso, Bañera o ducha, Alquiler de coches, Vistas a un patio interior, Caja fuerte, TV, Vistas a la ciudad, Aire acondicionado, Mosquitera, Bar, Restaurante, Tarjeta de acceso, Toda la unidad accesible en silla de ruedas, Mobiliario exterior, Camas extralargas (más de 2 metros), Canales por cable, Habitaciones sin humo, Parking gratis, Minibar, Radio, Servicio de despertador",Patos Fshat,Albania,"Albes Hotel se encuentra en Fier, a 40 km de Independence Square, y ofrece alojamiento con restaurante, parking privado gratis y bar. El alojamiento, construido en 2016, está a 40 km de Kuzum Baba. El alojamiento dispone de recepción 24 horas, traslado para ir o volver del aeropuerto, guardaequipaje y wifi gratis en todo el alojamiento.

En el hotel, todas las habitaciones disponen de aire acondicionado, zona de estar, TV de pantalla plana con canales vía satélite, caja fuerte y baño privado con bidet, artículos de aseo gratuitos y secador de pelo. En Albes Hotel, las habitaciones incluyen ropa de cama y toallas.

El aeropuerto más cercano (Aeropuerto Internacional de Tirana-Madre Teresa) está a 104 km."
Comfort Apartments,US$54,"9,2",Fantástico,26,https://cf.bstatic.com/xdata/images/hotel/max1024x768/343266886.webp?k=2058e93803bddcac0d8cc4f070c75a396cc615f79f0b0cda9c2c6407c4c5468c&o=,https://www.booking.com/hotel/al/comfort-apartment-fier.es.html?aid=2410095,"Vestidor, Ducha, Productos de limpieza, Zona de estar, Apartamento privado en edificio, TV de pantalla plana, Peluquería / salón de belleza, Balcón, Perchero, Toallas / sábanas (por un suplemento), Jardín, Seguridad 24 horas, Papel higiénico, Bañera o ducha, Entrada privada, Zapatillas, Escritorio, Secador de pelo, Hipoalergénico, Tetera / cafetera, Servicio de lavandería, Plancha para ropa, Prohibido fumar en todo el alojamiento, Caja fuerte, Tostadora, Calefacción, TV, Artículos de aseo gratis, Cocina, Cama plegable, Zona de comedor exterior, Vistas a la ciudad, Proporciona factura, Aire acondicionado, WiFi gratis, Nevera, Zona de comedor, Utensilios de planchado, Servicio de planchado, Sofá cama, Italiano, Parking en la calle, Fogones, Bar, Mesa de comedor, Baño privado, Enchufe cerca de la cama, Suelo de baldosa / mármol, Habitaciones familiares, Toallas, Inglés, Lavadora, Ascensor, Utensilios de cocina, Insonorización, Vistas, Armario, Canales por cable, Habitaciones sin humo, Sofá, Tendedero, Suelo de moqueta, Parking gratis, Hervidor eléctrico, Zona de cocina, WC, Horno, Habitaciones comunicadas disponibles, Fax / fotocopiadora, Ropa de cama",Patos Fshat,Albania,"Comfort Apartments se encuentra en Fier, a 38 km de Independence Square y a 39 km de Kuzum Baba, y ofrece alojamiento con wifi gratis, aire acondicionado, jardín y bar.

El apartamento ofrece balcón, vistas a la ciudad, zona de estar, TV de pantalla plana por cable, cocina totalmente equipada con nevera y horno, y baño privado con ducha y artículos de aseo gratuitos. Para mayor comodidad, el alojamiento puede ofrecer toallas y ropa de cama por un suplemento.

El aeropuerto más cercano (Aeropuerto Internacional de Tirana-Madre Teresa) está a 108 km del alojamiento."
Apartment Demaj,US$27,"9,2",Fantástico,70,https://cf.bstatic.com/xdata/images/hotel/max1024x768/211028151.webp?k=1674ef7e32a2ba2c1907c5f116988abe101ab566488dfb66c857a7523db118e7&o=,https://www.booking.com/hotel/al/apartment-demaj.es.html?aid=2410095,"Papel higiénico, Servicio de lavandería, Artículos de aseo gratis, Cocina, Zona de comedor, Barbacoa, Servicio de entrega de comestibles, Habitaciones insonorizadas, Zona de fumadores, Habitaciones hipoalergénicas, Albornoz, Sofá, Tendedero, Protector de enchufes para niños, Ducha, Desayuno, Balcón, Perchero, Escritorio, Tetera / cafetera, Barandillas de seguridad para bebés, Calefacción, Zona de comedor exterior, WiFi gratis, Enchufe cerca de la cama, Habitaciones familiares, Lavadora, Ventilador, Vistas, Armario, Vistas al jardín, Hervidor eléctrico, WC, Cambio de moneda, Servicio de traslado, Productos de limpieza, TV de pantalla plana, Fruta, Bidet, Chimenea exterior, Cafetera, Servicio de planchado, Vídeo, Sofá cama, Servicio de limpieza diario, Llave de acceso, Baño privado, Toallas, Inglés, Utensilios de cocina, Insonorización, Albanés, Horno, Registro de entrada y salida exprés, Toda la unidad en la planta baja, Ropa de cama, Apartamento privado en edificio, Jardín, Acceso a pisos superiores solo mediante escaleras, Bañera o ducha, Adosado, Entrada privada, Vistas a un patio interior, Caja fuerte, Tostadora, TV, Aire acondicionado, Nevera, Información turística, Mosquitera, Fogones, Mesa de comedor, Suelo de baldosa / mármol, Habitaciones sin humo, Zona de cocina, Habitaciones comunicadas disponibles, Radio",Patos Fshat,Albania,"Apartment Demaj está en Vlorë, a 15 min a pie de Independence Square, y dispone de balcón, jardín y wifi gratis. El alojamiento ofrece vistas al jardín y está a 2,2 km de Kuzum Baba.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con bidet y ducha. Hay toallas y ropa de cama en el apartamento.

El desayuno diario ofrece opciones continentales, italianas o vegetarianas.

El apartamento ofrece barbacoa.

El aeropuerto más cercano (Aeropuerto Internacional de Tirana-Madre Teresa) está a 148 km."
Hotel Salvadore,US$43,"8,4",Muy bien,414,https://cf.bstatic.com/xdata/images/hotel/max1024x768/521781175.webp?k=8f385c018f026f60ec7176ee637d73cd5d6675798ccc09a9def01086b8098508&o=,https://www.booking.com/hotel/al/salvadore.es.html?aid=2410095,"Servicio de habitaciones, Ducha, Zona de estar, Parking en un garaje, Servicio de limpieza en seco, Fax / fotocopiadora, TV de pantalla plana, Recepción 24 horas, Jardín, Perchero, Bañera, Menú para niños, Peluquería / salón de belleza, Español, Seguridad 24 horas, Acceso a pisos superiores solo mediante escaleras, Cámaras de seguridad en las zonas comunitarias, Alemán, Papel higiénico, Bidet, Bañera o ducha, Canales vía satélite, Guardaequipaje, Detector de monóxido de carbono, Entrada privada, Escritorio, Servicio de aparcacoches, Secador de pelo, Caja fuerte, 2 restaurantes, Registro de entrada / salida privado, Extintores, TV, Artículos de aseo gratis, Aire acondicionado, Proporciona factura, Calefacción, WiFi gratis, Nevera, Servicio de planchado, Italiano, Zona de fumadores, Muy buen desayuno, Alquiler de bicicletas, Bar, Servicio de limpieza diario, Restaurante, Tarjeta de acceso, Detectores de humo, Baño privado, Enchufe cerca de la cama, Aseo adicional, Habitaciones familiares, Toallas, Inglés, Vistas, Parking adaptado para personas de movilidad reducida, Albanés, Canales por cable, Habitaciones sin humo, Supermercado pequeño en el alojamiento, Parking gratis, Cámaras de seguridad fuera del alojamiento, WC, Vino / champán, Cambio de moneda, Registro de entrada y salida exprés, Alarma de seguridad",Patos Fshat,Albania,"Hotel Salvadore se encuentra en Vlorë, a menos de 1 km de Playa de Vlore, y ofrece alojamiento con jardín, parking privado gratis, restaurante y bar. Este hotel de 3 estrellas tiene wifi gratis, servicio de habitaciones y recepción 24 horas. Algunas unidades del alojamiento disponen de un balcón con vistas a la montaña.

Todas las unidades en el hotel están equipadas con aire acondicionado, zona de estar, TV de pantalla plana con canales vía satélite, caja fuerte y baño privado con bidet, artículos de aseo gratuitos y secador de pelo. Las habitaciones cuentan con nevera.

En Hotel Salvadore se puede disfrutar de un desayuno continental.

Playa de Vjetër está a 16 min a pie del alojamiento, y Playa de Ri está a 2,3 km. El aeropuerto más cercano (Aeropuerto Internacional de Tirana-Madre Teresa) está a 151 km."
